UserName,is_gray_scale,H_360_mean,S_100_mean,V_100_mean,P,A,D,H_360_std,S_100_std,V_100_std,H_mean,H_std,yellow,green,cyan,blue,magenta,red,H12_Orange,H12_Yellow,H12_Chartreuse_Green,H12_Green,H12_Spring_Green,H12_Cyan,H12_Azure,H12_Blue,H12_Violet,H12_Magenta,H12_Rose,H12_Red,H_count,Log_H_count
jayna,0,135.4294068,32.15086801,51.51456721,42.61824234,3.321004973,-28.86279332,90.27025781,23.93622445,27.75371183,0.376192797,0.250750716,0.269746996,0.050252615,0.167767813,0.179288249,0.034602582,0.298341745,0.28327103,0.098084619,0.041258476,0.020272795,0.042188087,0.061229797,0.184473875,0.064632305,0.019122864,0.014602494,0.031104805,0.139758854,6.885583524,1.797307694
jbmaher,0,129.077214,31.83625871,41.53798872,35.66518913,6.224978721,-21.38126864,97.69133096,26.28616613,25.35842206,0.358547817,0.271364808,0.244404162,0.027509537,0.151506086,0.203613814,0.015359695,0.357606704,0.35445798,0.059257867,0.045100843,0.007752198,0.01056934,0.026507873,0.265576989,0.051888004,0.008368269,0.005420273,0.018622263,0.146478101,6.95,1.772098916
je_ne_regrette_rien,0,101.3674266,43.86157682,43.67656753,39.7863785,12.77721015,-19.15848674,76.8047245,26.51861443,28.4586337,0.281576185,0.213346457,0.406442093,0.034317935,0.12209188,0.117750747,0.029113438,0.29028391,0.442274883,0.130407067,0.030273109,0.012849413,0.02323813,0.071590281,0.087388161,0.063066254,0.01277071,0.008048419,0.025108453,0.09298512,6.19047619,1.667274918
jela,0,138.0225419,31.14531764,45.03205509,37.92408789,4.72725351,-24.25786022,91.43953557,20.25587429,24.45639463,0.38339595,0.25399871,0.238577714,0.087151955,0.119119199,0.199165639,0.032911886,0.323073606,0.327109214,0.060362946,0.048277777,0.037285061,0.038798751,0.028501834,0.165813194,0.09444717,0.020198343,0.012959096,0.031147327,0.135099286,7.833333333,1.883674533
jenik,0,100.3486532,39.73065362,52.35389233,44.86492951,7.608685548,-27.07514902,72.71821066,24.60741264,25.4668508,0.278746259,0.20199503,0.465137665,0.030648269,0.127098212,0.113810954,0.012545593,0.250759307,0.461885198,0.159361916,0.034607748,0.010784967,0.022747042,0.037812556,0.159211066,0.026961007,0.004987249,0.003018838,0.013462462,0.065159946,4.821138211,1.401438997
jmbo82,0,85.40909561,37.01113095,52.60366179,44.43897545,5.899543413,-28.13522106,71.29936653,25.14646036,26.71225746,0.237247488,0.198053796,0.455748051,0.021572086,0.06992244,0.128043319,0.005508204,0.319205901,0.49215139,0.158656173,0.021987507,0.009284805,0.01254121,0.026598369,0.125851754,0.034987189,0.00397221,0.001783628,0.007593885,0.104591879,3.892271663,1.190677171
jogijhelumi,0,119.284864,38.28789349,53.06184607,45.03601036,6.523563811,-28.0748771,87.3402008,23.23905981,25.27990353,0.331346844,0.242611669,0.304730998,0.066477714,0.074781882,0.256135332,0.01719224,0.280681835,0.285492842,0.122101142,0.088335146,0.025406011,0.015258847,0.015208664,0.259665115,0.043897689,0.006981149,0.00672517,0.023780202,0.107148028,5.645833333,1.580090488
joshots,0,102.8157839,32.1199212,46.25203634,38.98028774,4.933821457,-24.87317283,79.75332987,24.59972673,26.37338838,0.2855994,0.221537027,0.397118125,0.088399958,0.08687374,0.104230381,0.012912021,0.310465774,0.302344951,0.182883703,0.133281909,0.025246366,0.016889999,0.021458816,0.132434102,0.024172754,0.010557791,0.003468588,0.010679549,0.13658147,5.401234568,1.554138811
jturp,0,119.5296455,35.74366327,50.55257967,42.74488589,5.774898265,-26.9819883,86.10050773,24.46938198,23.21637795,0.332026793,0.239168077,0.328896648,0.014294676,0.162998853,0.231100766,0.017214873,0.245494185,0.375663059,0.111842612,0.038907517,0.003505215,0.005131012,0.019297554,0.338971715,0.028254788,0.006146792,0.008026657,0.011193057,0.05306002,4.233226837,1.325895721
julyrainbow,0,99.79332141,29.24557995,53.86917356,43.60375735,0.847904167,-31.58198632,74.25376533,22.2995789,28.27120602,0.27720367,0.206260459,0.381072688,0.13839646,0.173417584,0.043884829,0.001123591,0.262104849,0.403031694,0.138079693,0.075221353,0.062460171,0.07792294,0.065145441,0.109292353,0.003955398,0.000683285,0.0004253,0.001626904,0.062155468,6.739130435,1.810260126
justleo,0,116.4142905,40.38192967,49.22600697,42.84996934,8.969095641,-24.4895478,83.6734391,25.41605217,26.71700103,0.323373029,0.23242622,0.31995798,0.020626567,0.115109438,0.18844061,0.034894622,0.320970779,0.353916663,0.138229286,0.013756716,0.013085409,0.008133323,0.025218715,0.20978539,0.05392442,0.017468468,0.014224976,0.03021408,0.122042546,5.037037037,1.435265473
kalispera2007,0,112.3094892,35.44175113,46.13209238,39.62832899,6.964102038,-23.71902985,87.41118994,24.73004878,28.12717572,0.311970803,0.242808861,0.281145256,0.0294209,0.165903871,0.167477715,0.012533485,0.343518775,0.357414432,0.082596251,0.03933743,0.010320168,0.009421484,0.029627393,0.274077972,0.021894223,0.005280127,0.003621272,0.022351553,0.144057694,5.258928571,1.476289088
kapa_o_pango,0,147.0990105,33.46521535,51.00915987,42.55866769,4.266289649,-28.05809259,93.57424603,20.50091213,26.4590825,0.408608363,0.259928461,0.292208122,0.040677298,0.071036216,0.278360155,0.026539675,0.291178534,0.270250964,0.128301679,0.054676813,0.013366355,0.015121932,0.019826468,0.188246609,0.119451511,0.022422984,0.009076875,0.025686355,0.133571453,6.886554622,1.800466143
karinrei,0,89.91807687,36.74581728,48.57104371,41.59809996,6.990466816,-25.15533169,71.18624999,21.57594634,23.33871184,0.249772436,0.197739583,0.479486149,0.057533273,0.043219224,0.087928001,0.006802734,0.325030619,0.478552344,0.16827406,0.101796189,0.016356175,0.007795269,0.007458218,0.096882451,0.020861485,0.004418074,0.00242118,0.011456956,0.0837276,5.032258065,1.460387059
karlsbad,0,91.37764451,34.13806629,44.44618353,38.17824122,6.704522879,-22.85491827,74.80178306,19.21921172,21.046443,0.25382679,0.207782731,0.373745787,0.018158053,0.065716097,0.106104401,0.008451483,0.427824178,0.594673977,0.074007151,0.022419298,0.006048613,0.009960994,0.014795568,0.131087801,0.017244795,0.003792089,0.00335903,0.01335746,0.109253221,4.048016701,1.241753377
karto,0,96.34614784,26.23814745,45.82502044,37.39165654,1.537132133,-26.43080835,84.54205144,18.34610168,21.06847887,0.267628188,0.234839032,0.286620535,0.010773324,0.194888259,0.117911616,0.005261438,0.384544827,0.338373533,0.100804847,0.008304169,0.006667973,0.003587281,0.0224943,0.285807543,0.002015253,0.000525279,0.000442294,0.026123481,0.204854046,3.658536585,1.192182029
kavous,0,90.49337356,32.09042121,34.3814402,30.7830864,8.596006262,-15.86095976,81.63584366,25.37062936,22.22179149,0.251370482,0.226766232,0.317426269,0.016452322,0.076226625,0.102184277,0.016358669,0.471351835,0.492247942,0.070329973,0.020133465,0.004167031,0.018493109,0.009702,0.133563605,0.021262957,0.002989581,0.00512968,0.025332734,0.196647928,3.678787879,1.127339495
ketosea,0,103.4007848,41.36659739,57.58793676,48.83632779,6.967698039,-30.52952077,76.01169827,21.71112352,22.15776325,0.287224402,0.211143606,0.230282542,0.032956155,0.100829663,0.198535659,0.010065993,0.427329991,0.388677179,0.045832934,0.083816509,0.01071589,0.004307467,0.013240974,0.276455199,0.007668715,0.001247656,0.001255923,0.018351038,0.148430507,4.153846154,1.304064337
kokosmeli,0,105.2128591,39.02274541,52.13779537,44.5600828,7.250930684,-27.13744595,79.5420087,26.51358842,28.68066848,0.292257942,0.220950024,0.37243625,0.068933031,0.157702675,0.107756443,0.017459469,0.275712129,0.353249267,0.152931419,0.047951518,0.029920603,0.037779291,0.064490044,0.126231626,0.051213466,0.0095306,0.006819904,0.016879591,0.103002671,6.224719101,1.644396614
kromanfromcrs,0,125.0140342,48.31043391,41.95770951,39.57911502,15.97937039,-16.42852038,79.0045143,23.47261905,24.57156728,0.347261206,0.219456984,0.307896386,0.068331706,0.121849834,0.152017367,0.033385893,0.316518815,0.318475131,0.10568879,0.059852538,0.024369204,0.03274965,0.030440533,0.137972785,0.076437688,0.024543139,0.014140505,0.022186144,0.153143898,5.681318681,1.583228852
la_ypsilon_u,0,129.0489261,34.12581314,44.79856653,38.41868979,6.587932263,-23.12665035,89.43927907,22.92106919,25.66498683,0.358469239,0.248442442,0.189788309,0.007496999,0.122750949,0.169404821,0.034176598,0.476382321,0.381931745,0.034012047,0.010001851,0.002007492,0.007125019,0.053313956,0.163662685,0.06145622,0.013956859,0.011764321,0.049436987,0.211330813,5.085365854,1.467566188
lafides,0,138.8999505,33.27309762,53.52956214,44.25547936,3.369694307,-30.03507599,84.60400591,20.21426785,23.85065359,0.385833196,0.235011128,0.24265342,0.035632947,0.095643353,0.115854062,0.095753433,0.414462786,0.329732858,0.066488449,0.034874101,0.014240133,0.01674633,0.040188261,0.099599903,0.047903839,0.026192814,0.029387614,0.108157641,0.186488056,4.777472527,1.377331406
lallav,0,117.7013561,33.88979851,56.25689302,46.27301186,2.89424227,-31.91050317,76.25754221,20.1580649,23.38796878,0.326948211,0.211826506,0.422693181,0.043843391,0.113794298,0.163937217,0.009511306,0.246220607,0.367346818,0.139144992,0.074322689,0.013471987,0.009629415,0.026437532,0.216280387,0.026503704,0.00553066,0.003083181,0.013563273,0.104685359,5.113122172,1.480421484
lamiky,0,95.32508036,40.03263288,46.05406214,40.58448211,9.742820461,-22.19064471,82.82719841,26.03986184,25.90991574,0.26479189,0.230075551,0.240488871,0.042211215,0.050458566,0.238811066,0.014015357,0.414014927,0.379381637,0.049927368,0.011838121,0.029186676,0.012003448,0.012845174,0.170935044,0.084872168,0.022890875,0.003092026,0.025318029,0.197709434,4.765957447,1.363628783
lasfotosdelcarajoese,0,138.8316808,50.01864946,41.92245128,39.93059426,17.01522978,-15.85509515,86.60859981,21.98303598,19.96668452,0.385643558,0.240579444,0.291988907,0.044000853,0.084673866,0.115710625,0.089267054,0.374358696,0.328113787,0.101740971,0.038078126,0.026052735,0.013513877,0.030939941,0.093237069,0.052252583,0.045069278,0.039289288,0.052683624,0.179028722,7.103448276,1.801096545
lbeliveau,0,92.33555593,41.68419829,48.31477601,42.50771907,10.03293841,-23.38028632,80.7460783,23.08822793,24.3436268,0.256487655,0.224294662,0.365095874,0.01606081,0.108329793,0.08867375,0.007642362,0.41419741,0.527128434,0.124848197,0.023301074,0.005724813,0.007694272,0.01963553,0.159691902,0.011549712,0.002078823,0.003376608,0.011658787,0.103311847,4.466019417,1.350858388
le_carabinier,0,113.8453001,32.71285303,54.09351192,44.52135089,2.858723126,-30.64295609,79.11183333,23.9275439,26.93540653,0.316236945,0.219755093,0.346144514,0.090225056,0.21129551,0.056293149,0.005582498,0.290459273,0.40681693,0.098242777,0.058561101,0.041346864,0.042144046,0.085892434,0.153640494,0.006577475,0.001910642,0.001441243,0.010252037,0.093173955,6.558641975,1.740737147
lefotodelmaui,0,41.52831606,5.265120598,77.88733582,54.90058824,-20.98600174,-57.50953663,96.77111986,17.6672541,32.668543,0.115356433,0.268808666,0.059761096,0.002732336,0.16306442,0.199460539,0.309664763,0.265316846,0.158440467,0.004203594,0.001261078,0.000560479,0.002907486,0.019336533,0.230076716,0.075559603,0.051844327,0.114232669,0.272953375,0.068623673,13,2.564949357
leythiana,0,110.9869003,34.00241379,53.10935399,44.12598529,3.937548536,-29.48233662,83.36843814,22.51790845,26.06924119,0.308296945,0.231578995,0.366858535,0.064809001,0.122285456,0.108960195,0.005883423,0.331203392,0.377136688,0.141132257,0.061224444,0.025473093,0.018239793,0.036080188,0.150306067,0.037460225,0.001922901,0.001680606,0.016989855,0.132353877,4.846153846,1.463907517
liberodicrederci,0,100.6884668,35.8482384,38.55541963,34.489852,9.556762954,-17.83068263,74.86788658,24.27425461,23.36240631,0.279690186,0.207966352,0.38127389,0.04368576,0.13435875,0.126681212,0.012449519,0.301550871,0.434387191,0.133899242,0.054844912,0.014627207,0.015955285,0.028182913,0.199291963,0.022178905,0.006549142,0.005253672,0.009713206,0.075116359,4.910344828,1.432616618
linuslohoff,0,130.1535643,34.76380355,67.28806651,54.07680268,-0.001018489,-40.01451341,59.84270359,16.70305167,17.02573447,0.361537679,0.166229732,0.159447008,0.037313696,0.151009296,0.276963541,0.067216866,0.30804959,0.161501471,0.084769364,0.01947009,0.016858157,0.022028763,0.055368494,0.225883195,0.121197814,0.030032769,0.031380709,0.07172197,0.159787201,3.875,1.114043453
live_forever_80,0,139.5812227,33.08083848,40.68509748,35.35050173,7.236122871,-20.33480577,105.9155051,22.01094798,24.15471427,0.387725619,0.294209736,0.189737474,0.016498862,0.065830593,0.209494917,0.04899878,0.469439375,0.351833469,0.046042494,0.012613247,0.008418864,0.007162603,0.016724907,0.141586601,0.097608622,0.027371583,0.018195504,0.053039086,0.219403016,6.803131991,1.780045761
lofquist,0,156.5901455,19.04416046,46.025297,35.94717023,-2.841345793,-28.88509437,89.40641153,18.85613979,22.91028696,0.434972626,0.248351143,0.091827275,0.023087528,0.180881412,0.270287342,0.026059306,0.407857133,0.133690956,0.010520258,0.027824717,0.006774632,0.024988865,0.056062492,0.278969144,0.079133514,0.022302044,0.005281468,0.040771018,0.31368088,5.611111111,1.609360261
lomokev,0,128.3370791,31.95744426,59.30127412,47.94851688,0.79107158,-34.84258617,89.29165686,23.47296822,27.49000661,0.356491886,0.24803238,0.208343713,0.025618051,0.321297445,0.138250291,0.010227944,0.296262558,0.292549757,0.064089994,0.019760435,0.008512943,0.025685621,0.110474666,0.2962432,0.033542216,0.005227369,0.003720962,0.012760025,0.12743281,5.644591611,1.595318045
louisedavis,0,97.10032573,33.07818527,35.14886457,31.52991731,8.950763147,-16.12811779,90.07642192,27.34922017,24.92927247,0.269723127,0.250212283,0.209710477,0.054216803,0.107866077,0.129793613,0.028112465,0.470300564,0.384660936,0.067860354,0.069425416,0.014322072,0.016247615,0.039586318,0.140007431,0.041986138,0.010871503,0.008093443,0.029408476,0.177530297,4.645454545,1.338839244
luca_napoli,0,93.37927144,24.59193836,46.13392776,37.2426366,0.453645412,-27.19236482,75.05026418,21.87791078,27.76122266,0.259386865,0.208472956,0.405737346,0.04649851,0.100552745,0.090504747,0.016947007,0.339759646,0.304163479,0.245961785,0.060174575,0.016882396,0.019098898,0.030940629,0.115785475,0.0275959,0.008698342,0.008299373,0.022747726,0.139651422,4.987654321,1.43197872
lucyllo71,0,165.3011448,38.82513844,64.28402036,52.89750451,3.367036755,-36.43181117,80.97550776,24.24085882,26.67417337,0.459169847,0.224931966,0.361319093,0.000489742,0.115117304,0.321855041,0.036084149,0.165134673,0.24785331,0.157018739,0.010257032,7.54E-05,0.000229183,0.001691966,0.327252761,0.106864875,0.001502115,0.001332219,0.131661786,0.014260674,4,1.34461845
lulazzo,0,121.5235395,35.85739553,50.31892798,42.60868732,5.915569647,-26.76801869,84.96082597,25.82575418,27.1145688,0.337565387,0.236002294,0.244558135,0.049689627,0.334315413,0.102365949,0.052627165,0.216443713,0.276866698,0.081362023,0.02645087,0.021776871,0.047500436,0.231021794,0.106503519,0.059776697,0.020578607,0.033121746,0.017340229,0.077700508,5.375,1.428109039
lydia2222,0,128.4672545,34.31738413,45.93428758,39.24448294,6.350801327,-23.92849564,91.54405245,22.85318646,22.96295942,0.356853485,0.254289035,0.401909082,0.05967206,0.062661398,0.146764587,0.040596213,0.288396659,0.38913163,0.121050566,0.08959744,0.019572208,0.010853382,0.014076706,0.122319612,0.055852478,0.022383769,0.014929985,0.040406756,0.099825469,6.445378151,1.716501522
maggggie,0,114.7283758,38.4960577,50.3048927,43.17950866,7.503117884,-25.91297999,69.34350425,21.14492707,21.73013501,0.318689933,0.192620845,0.413759585,0.08061101,0.115799889,0.120390507,0.019658362,0.249780647,0.344535052,0.149533853,0.099411247,0.030148712,0.020794457,0.029128286,0.155025304,0.03396177,0.011484737,0.006811339,0.026988601,0.09217664,5.479392625,1.507449127
malandrodafotografia,0,85.70165151,22.88426434,42.40506773,34.29403489,0.58498761,-24.90488688,62.80735186,17.0823509,25.1595196,0.238060143,0.174464866,0.660049455,0.010464363,0.124316529,0.09673146,0.000977574,0.107460618,0.340872144,0.396769469,0.015093154,0.003965126,0.001582678,0.019780873,0.176712628,0.021836153,0.001896704,0.000363095,0.00041523,0.020712748,2.911764706,0.851163573
manhluong,0,113.1062408,37.04775397,44.86254998,39.10566536,8.321261887,-22.24025672,88.57983841,24.14884557,27.3935242,0.314184002,0.246055107,0.358825881,0.027026828,0.061017506,0.150976175,0.021985402,0.380168211,0.469126527,0.119176104,0.028210838,0.009740748,0.014334886,0.021703104,0.105863538,0.066976117,0.017547984,0.007690419,0.019180785,0.120448947,5.713333333,1.589486002
manuelacapitanucci,0,83.82041474,32.19184787,47.36990911,39.76744382,4.6304369,-25.6997396,85.23560154,22.48941179,24.7609763,0.232834485,0.23676556,0.169616374,0.020426281,0.038697223,0.081666543,0.025985111,0.66360847,0.485304758,0.031045779,0.014965639,0.010039455,0.006505827,0.011487987,0.078822608,0.023645339,0.005431454,0.008076215,0.114407482,0.210267456,3.877934272,1.189626843
mar00ned,0,125.7263607,49.30993154,50.4959537,45.69039299,13.93221328,-22.59774672,73.40092043,24.27937936,24.50041165,0.349239891,0.203891446,0.345994011,0.049105364,0.170458667,0.154183579,0.0264339,0.253824477,0.276011408,0.142312026,0.044623262,0.022928352,0.018462153,0.068410006,0.169097153,0.068758793,0.013982332,0.008223439,0.039649363,0.127541712,4.922330097,1.302166681
marcelo_montecino,0,128.4099941,30.64122896,45.81091567,38.35060218,4.183353518,-25.01110264,95.69720221,22.33714487,25.4765503,0.356694428,0.265825562,0.215739811,0.030792984,0.192898659,0.187279581,0.015311172,0.357977794,0.326627158,0.060697431,0.022751163,0.011048848,0.022610466,0.057479116,0.257405763,0.047682673,0.008339075,0.005035418,0.020338526,0.159984364,6.011029412,1.643683905
marcobillo,0,136.2769163,38.76338027,52.85497641,44.99787738,6.872985473,-27.76550039,71.41872961,22.04258186,23.75313006,0.37854699,0.19838536,0.275920133,0.060282398,0.23144161,0.214581752,0.012707334,0.205066774,0.273492384,0.086389579,0.070190003,0.019161249,0.021970458,0.049583092,0.336341785,0.044328931,0.007730868,0.004060156,0.012475748,0.074275743,5.548387097,1.50547608
marinella,0,103.747717,42.07692074,45.98755366,40.98833459,10.99001081,-21.48592615,79.06788064,23.80473435,26.60518363,0.288188103,0.219633002,0.244918732,0.035609865,0.097234721,0.149046985,0.017414361,0.455775335,0.417455864,0.070744677,0.028385549,0.01483952,0.011161095,0.029919888,0.166168994,0.039376552,0.009304498,0.006611403,0.024225819,0.18180614,5.22815534,1.464195623
mark_ah,0,108.1713654,31.44178761,49.66591806,41.18667673,3.468637967,-27.68472569,82.73140054,24.72837568,25.97831311,0.300476015,0.229809446,0.43010871,0.042493468,0.156423841,0.106742227,0.004041263,0.260190492,0.374694329,0.160828907,0.062223819,0.015661856,0.017863402,0.035163467,0.195442166,0.020198869,0.003463786,0.001252317,0.007677747,0.105529334,6.723958333,1.814751057
martinosdoodles,0,131.3281601,30.02457495,48.39682522,39.99921589,3.01172915,-27.17372319,94.11402797,21.37111763,24.40982472,0.364800445,0.261427855,0.303922152,0.033593234,0.115375376,0.182458514,0.018346698,0.346304024,0.329869031,0.115182026,0.053440574,0.011136115,0.011266707,0.033817186,0.202971265,0.047914531,0.009727463,0.006775994,0.02826494,0.149634166,6.071428571,1.627844355
massimiliano_peana,0,111.3647717,38.47184117,50.28740452,43.16211417,7.494009298,-25.90743826,70.13877782,24.94586006,27.13225095,0.309346588,0.194829938,0.350192675,0.050714403,0.26595237,0.105840334,0.019331702,0.207968516,0.268252628,0.173102721,0.046225444,0.021016828,0.034800894,0.129068457,0.178141414,0.037330078,0.007663461,0.008313394,0.021227792,0.07485689,5.209039548,1.484882804
matiphotos,0,105.5605049,40.42360964,41.16228216,37.29516881,11.49385831,-18.34777936,65.70429483,18.56427402,22.77245694,0.293223625,0.18251193,0.371265757,0.02297139,0.103578767,0.183526238,0.006220059,0.312437786,0.437608326,0.106550424,0.02903983,0.004563501,0.020097914,0.007533969,0.225429413,0.041105746,0.002823401,0.002143,0.013310539,0.109793935,4.088235294,1.21111974
mauroppi,0,95.91167541,36.92274552,50.38104918,42.88592795,6.535522067,-26.47431881,80.6773947,23.80517141,27.65004739,0.266421321,0.224103874,0.32457956,0.036668508,0.067634223,0.11756234,0.008474241,0.445081129,0.480352872,0.098513438,0.039808227,0.014996525,0.00990704,0.015265155,0.126615192,0.036838435,0.00438819,0.003050554,0.008688349,0.161576021,4.846153846,1.412342752
meredithvos,0,128.0718663,27.28972783,51.229997,41.35243805,0.49253763,-30.20208481,92.22814852,22.00220337,26.52414908,0.355755184,0.256189301,0.166905609,0.044196976,0.144912652,0.24848649,0.043461611,0.352036661,0.272203003,0.052392432,0.038317561,0.018956227,0.017873723,0.049471365,0.212362918,0.112191827,0.016445885,0.016252221,0.048988688,0.144544152,6.492307692,1.714933517
mikepeters,0,124.1806501,31.4922124,47.93138231,40.00094052,4.036598923,-26.35034259,99.05390691,24.60978897,25.29921627,0.34494625,0.275149741,0.25351524,0.031692205,0.164500645,0.135794161,0.01319603,0.401301719,0.398170834,0.066302425,0.02978117,0.014402279,0.015052171,0.033948014,0.215065885,0.038232171,0.007184101,0.003870162,0.022755797,0.155234993,6.576208178,1.797856096
mluisa,0,120.2697062,36.01856956,50.89118373,43.03900208,5.834874781,-27.15135738,82.15990827,22.50198829,24.1717141,0.334082517,0.228221967,0.336213625,0.021620457,0.118198077,0.201603255,0.01559807,0.306766517,0.338889909,0.125184056,0.014097599,0.008463707,0.018486172,0.035962861,0.206909943,0.062377087,0.010145073,0.005728465,0.0137894,0.159965731,4.558577406,1.343450607
moi_images,0,102.6003051,33.63561656,52.52923146,43.64500535,3.897308182,-29.15881861,86.44980109,24.96518789,27.88960802,0.285000847,0.240138336,0.306305543,0.022760257,0.10644457,0.267965289,0.013050599,0.28347374,0.359763369,0.099584488,0.030395263,0.009247263,0.003643616,0.014150419,0.304982081,0.049934345,0.005672115,0.003280585,0.017512719,0.10183373,4.979310345,1.45410033
morninglord,0,96.8100569,25.83977742,50.46732448,40.50720492,-0.141004136,-30.08643783,86.57394728,22.73685131,23.53598406,0.268916825,0.240483187,0.205471396,0.034432302,0.158940848,0.27642171,0.020133577,0.304600166,0.331072829,0.040533351,0.021363692,0.01695774,0.008136288,0.038465827,0.375629015,0.015772825,0.00187754,0.00589768,0.032955091,0.111338125,5.6875,1.645566476
mr_llewy,0,82.14079774,33.80002846,32.66187803,29.9727021,10.15483489,-14.00701819,71.21436965,23.82277191,21.65284403,0.228168883,0.197817693,0.506912949,0.036818722,0.108437177,0.094068221,0.00515499,0.248607941,0.511966155,0.154044995,0.04180863,0.014735148,0.012950674,0.034917029,0.139854799,0.0185502,0.002184471,0.001258976,0.013160035,0.054568889,5.062015504,1.463269658
nad,0,106.3322853,29.23386809,51.07686206,41.6744858,1.706493617,-29.46357737,81.38759828,20.49999869,24.42525653,0.295367459,0.226076662,0.350924145,0.03989796,0.121503146,0.146490224,0.020891084,0.320293441,0.379885903,0.10977837,0.055569385,0.012277978,0.021613574,0.034638417,0.178342884,0.037344672,0.010751792,0.007585441,0.019898266,0.132313316,5.186602871,1.481206368
nena80,0,98.50697762,33.6228285,39.73416097,34.81359334,7.856107197,-19.43865722,79.48231513,20.59148073,23.84365775,0.273630493,0.220784209,0.28525937,0.018495138,0.100955816,0.180380648,0.006441802,0.408467224,0.506466329,0.068325689,0.018497029,0.006832837,0.008840653,0.026268229,0.222521651,0.022359766,0.006269042,0.002494477,0.008412638,0.102711661,4.128571429,1.266839198
nicklandells,0,110.0711399,31.99669337,47.44083679,39.77344993,4.491356615,-25.81609408,81.75999102,21.27608104,22.59392854,0.305753166,0.227111086,0.386179051,0.018102126,0.160237123,0.167308278,0.003367854,0.264805566,0.409571353,0.158813974,0.039451621,0.00566298,0.006345239,0.011835487,0.299707085,0.012231213,0.001142549,0.000745802,0.004867156,0.04962554,4.476635514,1.395615358
nigelma,0,107.6095359,36.0230347,47.66283394,40.81242306,6.838342298,-24.69638269,78.5045929,23.35676072,26.03234318,0.298915377,0.218068314,0.301693616,0.018723002,0.175426241,0.083894578,0.042576046,0.377686517,0.431559979,0.084720031,0.016261358,0.009174414,0.014589301,0.034560688,0.187583565,0.020703774,0.011192042,0.012830524,0.040208524,0.136615801,4.392523364,1.312048032
nnbb_alf,0,121.9281065,23.59698692,52.91140135,41.70020406,-2.244342266,-32.66162921,85.67380043,17.9597642,23.1262584,0.338689185,0.237982779,0.501480662,0.042262502,0.104371132,0.1266799,0.016267979,0.208937822,0.405278667,0.200521224,0.066994578,0.010216492,0.009014548,0.017098839,0.172030729,0.03133382,0.011762804,0.004400225,0.014510736,0.056837337,4.52293578,1.344130714
no-luogo,0,135.1264511,34.61658419,48.32343886,40.95882133,5.789684468,-25.64850659,82.18756134,20.38845854,25.82595315,0.375351253,0.228298782,0.226770406,0.037590526,0.099922011,0.279807913,0.035706947,0.320202196,0.290586765,0.069141624,0.046041686,0.014488402,0.014374546,0.028887142,0.208095143,0.120244342,0.025594833,0.013601257,0.032346486,0.136597771,6.201834862,1.649086361
obragruesa,0,113.2088272,37.51009024,42.22743649,37.38915103,9.415548833,-20.08962286,80.05462831,23.72200829,24.05561856,0.314468965,0.222373968,0.298413303,0.087290769,0.14661542,0.111071901,0.035496617,0.321111986,0.329913415,0.101280536,0.046289885,0.047319055,0.034700701,0.042137384,0.171621322,0.021810051,0.009132818,0.017880702,0.022694327,0.155219802,5.593220339,1.540837745
occhio_libero,0,112.8307581,33.39412486,38.93087518,34.20901134,7.967903609,-18.90134518,90.54812652,22.47049238,25.51578187,0.313418773,0.251522574,0.202718131,0.025144849,0.091626087,0.196529927,0.009429408,0.474551598,0.384134422,0.065378009,0.026727645,0.01013932,0.009712486,0.018418884,0.179678528,0.069258762,0.018973312,0.002929193,0.011451513,0.203197925,4.692913386,1.364426589
oltreale,0,116.5560152,38.89013861,48.79302953,42.22302087,8.208244009,-24.63785809,80.27148988,21.57181355,25.92682349,0.323766709,0.222976361,0.241707362,0.032412061,0.075783173,0.244296258,0.011627325,0.394173825,0.386771651,0.063836444,0.049333101,0.010721476,0.01000624,0.011498001,0.240605637,0.058050848,0.009327052,0.004018892,0.012255312,0.143575348,4.745454545,1.336557703
padesig,0,109.048554,41.59910968,47.23828805,41.74622289,10.31559651,-22.58938382,90.81607837,20.47716757,26.32682106,0.30291265,0.252266884,0.318388386,0.04016279,0.075175587,0.104275195,0.02307916,0.438918882,0.460636288,0.094752199,0.015431474,0.028964933,0.019571996,0.025933344,0.093625302,0.038751208,0.01380678,0.008772117,0.024191335,0.175563023,5.363636364,1.546661508
panna2006,0,92.7500977,38.51190837,53.88266498,45.65165868,6.403518883,-28.6270147,73.50171761,24.86883716,26.6019614,0.25763916,0.204171438,0.340160901,0.059056764,0.146839287,0.119793729,0.007293464,0.326855853,0.351945871,0.135989873,0.030525284,0.031866275,0.026367443,0.046929391,0.171578336,0.031238571,0.007309294,0.002138052,0.008494089,0.155617523,4.379310345,1.276490673
paolino_foto,0,99.42947014,29.75439641,41.86933825,35.4358106,4.873142987,-22.29929022,77.70472345,21.93998464,23.57827605,0.276192973,0.215846454,0.388755789,0.024617822,0.057041596,0.263521036,0.006455692,0.259608064,0.44980502,0.091688701,0.041023285,0.00543351,0.009732136,0.014616718,0.248728139,0.049353725,0.005018439,0.001351618,0.010906168,0.072342543,3.849740933,1.209909508
